10 72.918 5.17115
8.33333 13.771 0.444003
7.14286 5.79513 0.20613
6.25 2.80684 0.0535084
5 1.43799 0.00941731
4 0.960334 0.00967312
3.33333 0.78527 0.00190057
2.5 0.691375 0.00428038
2 0.664897 0.00318449
1.66667 0.657366 0.0031234
1.42857 0.675673 0.00417296
1.25 0.677348 0.00981743
1.11111 0.698764 0.0078752
1 0.706619 0.00488751
0.666667 0.760313 0.0105392
0.5 0.816254 0.00676709
