16.6667 4.79271e-05 3.12639e-06
14.2857 0.00017662 7.39715e-06
12.5 0.000480593 9.39831e-06
11.1111 0.000926453 3.94829e-05
10 0.00175306 3.84441e-05
8.33333 0.0040545 0.000211251
7.14286 0.00749537 7.68636e-05
6.25 0.011471 0.000308682
5 0.0214625 0.000367135
4 0.0340735 0.000811157
3.33333 0.04763 0.000886759
2.5 0.0695586 0.000810874
2 0.0899782 0.000272296
1.66667 0.104956 0.000999738
1.42857 0.121786 0.00210726
1.25 0.136063 0.00227063
1.11111 0.158932 0.00192187
1 0.170744 0.00382086
0.666667 0.235758 0.00258028
0.5 0.29717 0.00707893
