0.00083 0.14358 0.0119647
0.002602 0.12461 0.00741687
0.00669 0.121247 0.00203822
0.012236 0.122943 0.00790944
0.022007 0.135147 0.00250287
0.044079 0.141824 0.00623325
0.07405 0.152467 0.00132037
0.104884 0.156079 0.00354328
0.166132 0.163156 0.0023543
0.235119 0.159339 0.00319943
0.287068 0.160915 0.00252684
0.355587 0.153706 0.00151156
0.39361 0.150895 0.000385164
0.418724 0.144733 0.00116342
0.435626 0.144659 0.00211185
0.447335 0.143402 0.00201864
0.456844 0.152831 0.00156341
0.462269 0.148575 0.00280512
0.478421 0.148377 0.00137043
0.48317 0.15048 0.00302409
