16.6667 0.125638 0.00852589
14.2857 0.104373 0.00440572
12.5 0.101641 0.00200025
11.1111 0.104806 0.00448266
10 0.113988 0.00250287
8.33333 0.119619 0.00623325
7.14286 0.128596 0.00132037
6.25 0.131642 0.00354328
5 0.137611 0.0023543
4 0.134392 0.00319943
3.33333 0.135721 0.00252684
2.5 0.129641 0.00151156
2 0.12727 0.000385164
1.66667 0.122073 0.00116342
1.42857 0.12201 0.00211185
1.25 0.12095 0.00201864
1.11111 0.128903 0.00156341
1 0.125313 0.00280512
0.666667 0.125146 0.00137043
0.5 0.12692 0.00302409
