0.06 1.64809e-05 8.13111e-07
0.07 6.31879e-05 2.31694e-06
0.08 0.000185624 6.49305e-06
0.09 0.000450124 1.9559e-05
0.10 0.000831701 1.39297e-05
0.12 0.0022419 6.19174e-05
0.14 0.0051387 0.000239126
0.16 0.00814839 0.00023616
0.2 0.0164127 0.000365601
0.25 0.0292114 0.000410816
0.3 0.0391897 0.000702227
0.4 0.062058 0.000832652
0.5 0.0817661 0.00201605
0.6 0.100022 0.00126412
0.7 0.116863 0.00216992
0.8 0.130691 0.00229287
0.9 0.147377 0.00183433
1.0 0.163869 0.00203674
1.5 0.226509 0.00157196
2.0 0.296225 0.00164328
