16.6667 0.136929 0.00714803
14.2857 0.104123 0.0038375
12.5 0.10162 0.00356073
11.1111 0.104315 0.00454176
10 0.101999 0.00170858
8.33333 0.104532 0.00288856
7.14286 0.117138 0.00545528
6.25 0.120187 0.00348354
5 0.129739 0.00289035
4 0.137521 0.00193409
3.33333 0.130605 0.00234037
2.5 0.129813 0.00174184
2 0.125502 0.00309583
1.66667 0.125704 0.00158891
1.42857 0.123982 0.00230268
1.25 0.122817 0.00215613
1.11111 0.125544 0.00156437
1 0.126766 0.00157637
0.666667 0.122738 0.000853694
0.5 0.129382 0.000721613
