0.000673 0.136929 0.00714803
0.002164 0.104123 0.0038375
0.005181 0.10162 0.00356073
0.010433 0.104315 0.00454176
0.01598 0.101999 0.00170858
0.033382 0.104532 0.00288856
0.059853 0.117138 0.00545528
0.082219 0.120187 0.00348354
0.130267 0.129739 0.00289035
0.188942 0.137521 0.00193409
0.224648 0.130605 0.00234037
0.28266 0.129813 0.00174184
0.313791 0.125502 0.00309583
0.336014 0.125704 0.00158891
0.349695 0.123982 0.00230268
0.360063 0.122817 0.00215613
0.367696 0.125544 0.00156437
0.373226 0.126766 0.00157637
0.385756 0.122738 0.000853694
0.389809 0.129382 0.000721613
