16.6667 1.64809e-05 8.13111e-07
14.2857 6.31879e-05 2.31694e-06
12.5 0.000185624 6.49305e-06
11.1111 0.000450124 1.9559e-05
10 0.000831701 1.39297e-05
8.33333 0.0022419 6.19174e-05
7.14286 0.0051387 0.000239126
6.25 0.00814839 0.00023616
5 0.0164127 0.000365601
4 0.0292114 0.000410816
3.33333 0.0391897 0.000702227
2.5 0.062058 0.000832652
2 0.0817661 0.00201605
1.66667 0.100022 0.00126412
1.42857 0.116863 0.00216992
1.25 0.130691 0.00229287
1.11111 0.147377 0.00183433
1 0.163869 0.00203674
0.666667 0.226509 0.00157196
0.5 0.296225 0.00164328
