16.6667 0.162347 0.00714803
14.2857 0.123451 0.0038375
12.5 0.120484 0.00356073
11.1111 0.123679 0.00454176
10 0.120933 0.00170858
8.33333 0.123936 0.00288856
7.14286 0.138882 0.00545528
6.25 0.142497 0.00348354
5 0.153822 0.00289035
4 0.163049 0.00193409
3.33333 0.154849 0.00234037
2.5 0.15391 0.00174184
2 0.148799 0.00309583
1.66667 0.149038 0.00158891
1.42857 0.146997 0.00230268
1.25 0.145615 0.00215613
1.11111 0.148849 0.00156437
1 0.150297 0.00157637
0.666667 0.145522 0.000853694
0.5 0.153399 0.000721613
