0.000665 0.182979 0.0128252
0.002166 0.123852 0.00758848
0.004992 0.117064 0.00218221
0.010433 0.123679 0.00454176
0.01598 0.120933 0.00170858
0.033382 0.123936 0.00288856
0.059853 0.138882 0.00545528
0.082219 0.142497 0.00348354
0.130267 0.153822 0.00289035
0.188942 0.163049 0.00193409
0.224648 0.154849 0.00234037
0.28266 0.15391 0.00174184
0.313791 0.148799 0.00309583
0.336014 0.149038 0.00158891
0.349695 0.146997 0.00230268
0.360063 0.145615 0.00215613
0.367696 0.148849 0.00156437
0.373226 0.150297 0.00157637
0.385756 0.145522 0.000853694
0.389809 0.153399 0.000721613
