0 2.15348024e+01  2.01599026e+03  2.03940396e+03
0.006 2.12865963e+01  2.01577971e+03  2.03893487e+03
0.012 2.05550203e+01  2.01515878e+03  2.03755164e+03
0.018 1.93773975e+01  2.01415774e+03  2.03532264e+03
0.024 1.78113728e+01  2.01282306e+03  2.03235311e+03
0.03 1.59293794e+01  2.01121271e+03  2.02877502e+03
0.036 1.38123132e+01  2.00939107e+03  2.02473558e+03
0.042 1.15433150e+01  2.00742380e+03  2.02038589e+03
0.048 9.20236522e+00  2.00537363e+03  2.01587123e+03
0.054 6.86212698e+00  2.00329716e+03  2.01132364e+03
0.06 4.58521253e+00  2.00124298e+03  2.00685720e+03
0.066 2.42283225e+00  1.99925099e+03  2.00256588e+03
0.072 4.14637289e-01  1.99735266e+03  1.99852353e+03
0.078 -1.41051786e+00  1.99557204e+03  1.99478560e+03
0.084 -3.03319612e+00  1.99392713e+03  1.99139179e+03
0.09 -4.44167731e+00  1.99243139e+03  1.98836923e+03
0.096 -5.57484606e+00  1.99113699e+03  1.98583549e+03
0.108 -7.29054802e+00  1.98897703e+03  1.98177559e+03
0.12 -8.14429390e+00  1.98753484e+03  1.97934351e+03
0.132 -8.18105978e+00  1.98683923e+03  1.97852372e+03
0.144 -7.46942570e+00  1.98688657e+03  1.97924047e+03
0.156 -6.11071406e+00  1.98762541e+03  1.98133437e+03
0.168 -4.24972247e+00  1.98894769e+03  1.98454432e+03
0.18 -2.07706258e+00  1.99069301e+03  1.98851076e+03
0.192 1.45668059e-01  1.99267186e+03  1.99277676e+03
0.216 3.92365661e+00  1.99641997e+03  2.00044307e+03
0.24 5.81761732e+00  1.99904706e+03  2.00509684e+03
0.264 5.55156472e+00  2.00004046e+03  2.00591691e+03
0.288 3.83980778e+00  1.99958521e+03  2.00378025e+03
0.312 1.71120291e+00  1.99822330e+03  2.00025810e+03
0.336 -5.74438958e-02  1.99657118e+03  1.99676703e+03
0.36 -1.09792736e+00  1.99514762e+03  1.99422382e+03
0.384 -1.24177508e+00  1.99437987e+03  1.99324785e+03
0.432 -5.81731682e-01  1.99399139e+03  1.99343069e+03
0.48 1.55859779e-01  1.99451322e+03  1.99466287e+03
0.528 2.45159321e-01  1.99501998e+03  1.99528521e+03
