1.075200000000000067e+01 4.281349908749999544e-01 2.999397412500000542e+02 3.005198549999999500e+02
1.151999999999999957e+01 4.275026136249999165e-01 2.999372648750000394e+02 3.005170406249999928e+02
1.228800000000000026e+01 4.262045382499999868e-01 2.999360602500000255e+02 3.005134231249999743e+02
1.382399999999999984e+01 4.245456092500000111e-01 2.999317043749999812e+02 3.005075576250000040e+02
1.535999999999999943e+01 4.233023498750000391e-01 2.999288657499999999e+02 3.005024866250000173e+02
1.689600000000000080e+01 4.219194291250000228e-01 2.999278121250000027e+02 3.004998980000000302e+02
1.843199999999999861e+01 4.213173967500000172e-01 2.999264210000000048e+02 3.004976881249999678e+02
1.996799999999999997e+01 4.201008736249999820e-01 2.999236506250000502e+02 3.004938920000000167e+02
2.150400000000000134e+01 4.189046746250000286e-01 2.999235501250000198e+02 3.004913441250000119e+02
2.303999999999999915e+01 4.181675831249999642e-01 2.999220261250000021e+02 3.004893170000000282e+02
2.457600000000000051e+01 4.175620580000000137e-01 2.999217343749999714e+02 3.004879652500000020e+02
2.764799999999999969e+01 4.160129941250000352e-01 2.999182101250000301e+02 3.004828073750000499e+02
3.071999999999999886e+01 4.144144600000000400e-01 2.999143398749999960e+02 3.004764398749999827e+02
3.379200000000000159e+01 4.130990947499999510e-01 2.999141159999999786e+02 3.004742151250000006e+02
3.686399999999999721e+01 4.115263217500000348e-01 2.999107665000000225e+02 3.004693706250000105e+02
3.993599999999999994e+01 4.102335119999999669e-01 2.999090622500000336e+02 3.004660957499999654e+02
4.300800000000000267e+01 4.088894363749999705e-01 2.999063664999999901e+02 3.004606798749999825e+02
4.607999999999999829e+01 4.073187148750000430e-01 2.999038168749999613e+02 3.004570541249999565e+02
4.915200000000000102e+01 4.061130406250000324e-01 2.999027033749999873e+02 3.004536376249999989e+02
5.529599999999999937e+01 4.034808002499999935e-01 2.998989172499999540e+02 3.004466898750000041e+02
6.143999999999999773e+01 4.009181295000000533e-01 2.998937516250000499e+02 3.004379014999999526e+02
6.758400000000000318e+01 3.985988490000000328e-01 2.998902038749999974e+02 3.004313146249999704e+02
7.372799999999999443e+01 3.963752415000000306e-01 2.998876102500000229e+02 3.004258619999999951e+02
7.987199999999999989e+01 3.939793839999999880e-01 2.998823467500000106e+02 3.004178272500000162e+02
8.601600000000000534e+01 3.917165471250000364e-01 2.998800871250000455e+02 3.004119249999999965e+02
9.215999999999999659e+01 3.896792766250000151e-01 2.998758231249999540e+02 3.004049159999999574e+02
9.830400000000000205e+01 3.875048269999999961e-01 2.998720809999999801e+02 3.003983824999999683e+02
1.105919999999999987e+02 3.834133552500000319e-01 2.998653371249999964e+02 3.003862451250000163e+02
1.228799999999999955e+02 3.794179677500000292e-01 2.998593696250000562e+02 3.003751663750000489e+02
1.351680000000000064e+02 3.754581856249999960e-01 2.998531018749999930e+02 3.003637427499999717e+02
1.474559999999999889e+02 3.715754443750000080e-01 2.998464950000000044e+02 3.003520037499999944e+02
1.597439999999999998e+02 3.678298013749999873e-01 2.998408128750000401e+02 3.003413568749999740e+02
1.720320000000000107e+02 3.642101241250000343e-01 2.998347016249999797e+02 3.003304908750000095e+02
1.843199999999999932e+02 3.605644743749999437e-01 2.998286297500000046e+02 3.003197686249999947e+02
1.966080000000000041e+02 3.569265604999999342e-01 2.998225604999999518e+02 3.003088456250000036e+02
2.211839999999999975e+02 3.502026661250000061e-01 2.998113029999999526e+02 3.002887047499999653e+02
2.457599999999999909e+02 3.434990863749999845e-01 2.997998457500000313e+02 3.002685122499999579e+02
2.703360000000000127e+02 3.370135555000000060e-01 2.997898323750000031e+02 3.002497470000000135e+02
2.949119999999999777e+02 3.306276098750000059e-01 2.997800515000000132e+02 3.002316358750000518e+02
3.194879999999999995e+02 3.247648948749999875e-01 2.997699562500000638e+02 3.002133198750000247e+02
3.440640000000000214e+02 3.187016733749999942e-01 2.997598638749999509e+02 3.001956179999999677e+02
3.686399999999999864e+02 3.129521318749999836e-01 2.997505496250000192e+02 3.001786781249999763e+02
3.932160000000000082e+02 3.073959050000000248e-01 2.997415531249999958e+02 3.001625066249999918e+02
4.423679999999999950e+02 2.964554420000000134e-01 2.997243607500000167e+02 3.001310831249999751e+02
4.915199999999999818e+02 2.860230001249999821e-01 2.997083872499999870e+02 3.001015247499999532e+02
5.406720000000000255e+02 2.757227376249999917e-01 2.996926891250000153e+02 3.000722632500000486e+02
5.898239999999999554e+02 2.658961602500000132e-01 2.996781705000000215e+02 3.000447548750000237e+02
6.389759999999999991e+02 2.566292461250000434e-01 2.996640150000000631e+02 3.000183794999999805e+02
6.881280000000000427e+02 2.479433539999999769e-01 2.996489217499999995e+02 2.999909908749999659e+02
7.372799999999999727e+02 2.394574692500000268e-01 2.996339751250000063e+02 2.999647458749999487e+02
7.864320000000000164e+02 2.314078972499999942e-01 2.996217095000000654e+02 2.999417442499999993e+02
8.847359999999999900e+02 2.161111376250000049e-01 2.995979313749999733e+02 2.998972042499999588e+02
9.830399999999999636e+02 2.019947272500000057e-01 2.995774286250000387e+02 2.998581073750000314e+02
1.081339999999999918e+03 1.888257722500000235e-01 2.995581008749999796e+02 2.998212512500000457e+02
1.179650000000000091e+03 1.763528873749999892e-01 2.995404056250000053e+02 2.997868767500000331e+02
1.277950000000000045e+03 1.647989431250000136e-01 2.995224749999999858e+02 2.997540846250000186e+02
1.376259999999999991e+03 1.542696092500000227e-01 2.995058956249999937e+02 2.997240012500000148e+02
1.474559999999999945e+03 1.447179881250000300e-01 2.994897308750000207e+02 2.996948849999999993e+02
1.572859999999999900e+03 1.360628228374999860e-01 2.994761022499999967e+02 2.996695791250000411e+02
1.769470000000000027e+03 1.202158306624999951e-01 2.994476344999999924e+02 2.996199267499999905e+02
1.966079999999999927e+03 1.061577560124999930e-01 2.994221301250000238e+02 2.995753126250000378e+02
2.162690000000000055e+03 9.389997013749998289e-02 2.993997815000000173e+02 2.995363276249999558e+02
2.359300000000000182e+03 8.311934049999999963e-02 2.993786932500000262e+02 2.995012635000000500e+02
2.555900000000000091e+03 7.366410397500000595e-02 2.993613799999999969e+02 2.994709411249999675e+02
2.752510000000000218e+03 6.580926416250000577e-02 2.993459088749999637e+02 2.994447240000000079e+02
2.949119999999999891e+03 5.843240967500000493e-02 2.993332217500000070e+02 2.994225459999999543e+02
3.145730000000000018e+03 5.220976283749999280e-02 2.993238507500000196e+02 2.994049837499999853e+02
3.538940000000000055e+03 4.131708130000000256e-02 2.993039122499999962e+02 2.993705879999999411e+02
3.932159999999999854e+03 3.237346873749999410e-02 2.992848560000000475e+02 2.993388163750000217e+02
4.325380000000000109e+03 2.499431054125000190e-02 2.992768637500000182e+02 2.993201186250000205e+02
4.718590000000000146e+03 2.012010516124999870e-02 2.992678904999999645e+02 2.993034405000000220e+02
5.111810000000000400e+03 1.622128810874999896e-02 2.992623262500000010e+02 2.992927913750000357e+02
5.505020000000000437e+03 1.248263468499999883e-02 2.992592740000000049e+02 2.992854518749999784e+02
5.898239999999999782e+03 9.590298681686749288e-03 2.992591630000000009e+02 2.992806158750000236e+02
6.291460000000000036e+03 8.287007283374999561e-03 2.992539058749999867e+02 2.992711417499999698e+02
7.077890000000000327e+03 8.118267077625002104e-03 2.992409712500000296e+02 2.992538992500000177e+02
7.864319999999999709e+03 7.284638284999999693e-03 2.992304428750000511e+02 2.992398181249999993e+02
8.650750000000000000e+03 3.595881058749999647e-03 2.991998911249999651e+02 2.992072988749999922e+02
9.437180000000000291e+03 7.815196512499999418e-04 2.991791766250000251e+02 2.991847196250000138e+02
1.022360000000000036e+04 -1.552476032999999984e-03 2.991811337500000150e+02 2.991828064999999697e+02
1.101000000000000000e+04 -8.416148287500000184e-04 2.991973997500000451e+02 2.991978977499999814e+02
1.179650000000000000e+04 5.212270457500001175e-04 2.992086426249999818e+02 2.992069692499999860e+02
1.258289999999999964e+04 -2.229227137499999309e-04 2.992179376249999905e+02 2.992112262500000384e+02
1.415579999999999927e+04 4.219718430625000625e-04 2.992287381250000067e+02 2.992232581250000294e+02
1.572860000000000036e+04 4.165468162499997261e-04 2.992319620000000100e+02 2.992349848750000092e+02
1.730150000000000000e+04 3.288218874999992471e-05 2.992471982499999967e+02 2.992521968749999814e+02
1.887440000000000146e+04 2.370372142500000012e-03 2.992448332499999992e+02 2.992484790000000316e+02
2.044720000000000073e+04 -7.927181249999621857e-06 2.992388798750000092e+02 2.992430963749999933e+02
2.202009999999999854e+04 -1.708925142500000108e-03 2.992207300000000032e+02 2.992198777500000233e+02
2.359300000000000000e+04 -2.147405669374999673e-03 2.991800725000000511e+02 2.991771047499999554e+02
2.516579999999999927e+04 -4.285874284375000391e-03 2.991722836249999773e+02 2.991623407499999416e+02
2.831159999999999854e+04 -1.711632813750000367e-03 2.991483999999999810e+02 2.991384976250000136e+02
3.145729999999999927e+04 -2.819463452500000494e-03 2.990593792500000632e+02 2.990541478750000124e+02
3.460300000000000000e+04 -3.768955219249999714e-03 2.990865296249999687e+02 2.990824798750000468e+02
3.774869999999999709e+04 3.213640512499998849e-04 2.990552243750000230e+02 2.990596147499999802e+02
4.089450000000000000e+04 -3.515361771000000222e-03 2.990787515000000099e+02 2.990676239999999666e+02
4.404019999999999709e+04 -3.556219653749999668e-03 2.991375234999999861e+02 2.991231071249999331e+02
4.718590000000000146e+04 -6.121727853749999934e-03 2.991137926250000305e+02 2.990959219999999732e+02


