0.10 0.00403668 0.00717309
0.12 0.0119462 0.0150505
0.14 -0.0106809 0.00467953
0.16 0.0134193 0.0216653
0.2 0.127108 0.0502814
0.25 0.122951 0.0270921
0.3 0.219463 0.0675096
0.4 0.453164 0.119349
0.5 0.671488 0.0475365
0.6 1.02091 0.122605
0.7 1.42203 0.0206887
0.8 1.5647 0.136436
0.9 2.335 0.0711049
1.0 2.81138 0.117677
1.5 4.71101 0.119214
2.0 6.59825 0.622241
