0 2.48960052e+01  1.18701928e+03  1.21384643e+03
0.006 2.46261874e+01  1.18679417e+03  1.21334079e+03
0.012 2.38283150e+01  1.18612803e+03  1.21184492e+03
0.018 2.25357959e+01  1.18504694e+03  1.20941906e+03
0.024 2.08010386e+01  1.18359152e+03  1.20615734e+03
0.03 1.86914016e+01  1.18181364e+03  1.20218052e+03
0.036 1.62843414e+01  1.17977256e+03  1.19762717e+03
0.042 1.36623544e+01  1.17753102e+03  1.19264469e+03
0.048 1.09082552e+01  1.17515157e+03  1.18738092e+03
0.054 8.10119764e+00  1.17269379e+03  1.18197720e+03
0.06 5.31368321e+00  1.17021221e+03  1.17656332e+03
0.066 2.60963300e+00  1.16775531e+03  1.17125447e+03
0.072 4.34614344e-02  1.16536519e+03  1.16614988e+03
0.078 -2.34000931e+00  1.16307797e+03  1.16133313e+03
0.084 -4.50501247e+00  1.16092450e+03  1.15687326e+03
0.09 -6.42391399e+00  1.15893128e+03  1.15282663e+03
0.096 -8.00580512e+00  1.15717210e+03  1.14936244e+03
0.108 -1.04532168e+01  1.15418744e+03  1.14371198e+03
0.12 -1.17254266e+01  1.15213916e+03  1.14022287e+03
0.132 -1.18305263e+01  1.15110667e+03  1.13896968e+03
0.144 -1.08437506e+01  1.15110408e+03  1.13988953e+03
0.156 -8.91384166e+00  1.15206407e+03  1.14276073e+03
0.168 -6.26610036e+00  1.15383344e+03  1.14719700e+03
0.18 -3.19254634e+00  1.15618665e+03  1.15267267e+03
0.192 -8.37039784e-02  1.15886685e+03  1.15853749e+03
0.216 5.14683348e+00  1.16399420e+03  1.16908241e+03
0.24 7.76465331e+00  1.16775448e+03  1.17567694e+03
0.264 7.51781120e+00  1.16947677e+03  1.17735094e+03
0.288 5.39331263e+00  1.16928721e+03  1.17516820e+03
0.312 2.70681661e+00  1.16776393e+03  1.17099721e+03
0.336 4.32340813e-01  1.16567070e+03  1.16658442e+03
0.36 -9.87535253e-01  1.16367344e+03  1.16306332e+03
0.384 -1.40835960e+00  1.16224997e+03  1.16107335e+03
0.432 -1.21400711e+00  1.16063995e+03  1.15936214e+03
0.48 -6.01470750e-01  1.16070792e+03  1.15989443e+03
0.528 4.48281430e-02  1.16194149e+03  1.16187245e+03
0.576 8.68708301e-01  1.16354238e+03  1.16453295e+03
0.624 1.14741615e+00  1.16431015e+03  1.16574182e+03
0.672 6.19809381e-01  1.16376541e+03  1.16462870e+03
0.72 -1.77383655e-01  1.16253655e+03  1.16244081e+03
0.768 -3.71644427e-01  1.16191027e+03  1.16153570e+03
0.864 1.76039364e-01  1.16243346e+03  1.16267827e+03
0.96 2.38512650e-01  1.16289971e+03  1.16327475e+03
1.056 -4.78979642e-02  1.16235941e+03  1.16239042e+03
1.152 6.67569302e-02  1.16236903e+03  1.16251814e+03
1.248 3.93257164e-02  1.16244328e+03  1.16257446e+03
1.344 4.57431006e-02  1.16244060e+03  1.16257198e+03
1.44 1.77224016e-02  1.16235778e+03  1.16246257e+03
1.536 3.17415903e-02  1.16235765e+03  1.16246828e+03
1.728 3.74355585e-02  1.16235738e+03  1.16246644e+03
1.92 5.12069926e-02  1.16232959e+03  1.16245033e+03
2.112 6.64998639e-02  1.16231565e+03  1.16243506e+03
2.304 8.03255769e-02  1.16230032e+03  1.16242590e+03
2.496 9.53890502e-02  1.16228960e+03  1.16241924e+03
2.688 1.05489542e-01  1.16227756e+03  1.16241195e+03
2.88 1.16608219e-01  1.16226853e+03  1.16240873e+03
3.072 1.21981280e-01  1.16226697e+03  1.16241215e+03
3.456 1.20492843e-01  1.16226977e+03  1.16241376e+03
3.84 1.10259909e-01  1.16226966e+03  1.16240702e+03
4.224 1.00528736e-01  1.16227152e+03  1.16240323e+03
4.608 8.94169314e-02  1.16226593e+03  1.16238421e+03
4.992 8.24280986e-02  1.16226646e+03  1.16238507e+03
5.376 7.49359669e-02  1.16226666e+03  1.16237377e+03
5.76 7.46348010e-02  1.16225925e+03  1.16236037e+03
6.144 7.67792687e-02  1.16225387e+03  1.16235677e+03
6.912 7.25055862e-02  1.16223428e+03  1.16233207e+03
7.68 7.09509227e-02  1.16222352e+03  1.16231812e+03
8.448 6.65104357e-02  1.16221565e+03  1.16230520e+03
9.216 6.23787820e-02  1.16220947e+03  1.16229475e+03
9.984 6.10431480e-02  1.16220692e+03  1.16228892e+03
10.752 5.72917928e-02  1.16220426e+03  1.16228129e+03
11.52 5.34832283e-02  1.16218922e+03  1.16226122e+03
12.288 5.31806179e-02  1.16219246e+03  1.16226616e+03
13.824 4.94855942e-02  1.16218662e+03  1.16225549e+03
15.36 4.63450835e-02  1.16217995e+03  1.16224337e+03
16.896 4.34666954e-02  1.16217113e+03  1.16222982e+03
18.432 4.08503289e-02  1.16216642e+03  1.16222274e+03
19.968 3.90034960e-02  1.16215220e+03  1.16220474e+03
21.504 3.69788819e-02  1.16214794e+03  1.16219682e+03
23.04 3.55607245e-02  1.16214439e+03  1.16218939e+03
24.576 3.20639381e-02  1.16214098e+03  1.16218397e+03
27.648 2.99897222e-02  1.16213007e+03  1.16216905e+03
30.72 2.66001908e-02  1.16212265e+03  1.16215950e+03
33.792 2.51874323e-02  1.16211532e+03  1.16215021e+03
36.864 2.43241335e-02  1.16211014e+03  1.16214262e+03
39.936 2.14490143e-02  1.16210274e+03  1.16213320e+03
43.008 1.99047163e-02  1.16209802e+03  1.16212623e+03
46.08 1.97273353e-02  1.16209713e+03  1.16212287e+03
49.152 1.86351279e-02  1.16209328e+03  1.16211868e+03
55.296 1.57199775e-02  1.16208455e+03  1.16210680e+03
61.44 1.48032343e-02  1.16207904e+03  1.16210016e+03
67.584 1.42909698e-02  1.16207365e+03  1.16209403e+03
73.728 1.28627401e-02  1.16206893e+03  1.16208691e+03
79.872 1.17926444e-02  1.16205963e+03  1.16207715e+03
86.016 1.05358908e-02  1.16205796e+03  1.16207330e+03
92.16 8.46264883e-03  1.16205501e+03  1.16206751e+03
98.304 8.50921548e-03  1.16205114e+03  1.16206404e+03
110.592 7.35291746e-03  1.16205011e+03  1.16206115e+03
122.88 6.71083556e-03  1.16205213e+03  1.16206233e+03
135.168 6.68246678e-03  1.16204599e+03  1.16205574e+03
147.456 6.40904005e-03  1.16204478e+03  1.16205440e+03
159.744 5.70535137e-03  1.16204343e+03  1.16205206e+03
172.032 5.42408430e-03  1.16204663e+03  1.16205496e+03
184.32 5.29471037e-03  1.16204877e+03  1.16205587e+03
196.608 4.68144298e-03  1.16204774e+03  1.16205404e+03
221.184 2.83087017e-03  1.16204785e+03  1.16205246e+03
245.76 2.59126998e-03  1.16205183e+03  1.16205686e+03
270.336 1.89798952e-03  1.16205495e+03  1.16205906e+03
294.912 1.79448502e-03  1.16205804e+03  1.16206179e+03
319.488 1.88759388e-03  1.16205648e+03  1.16205957e+03
344.064 1.81378687e-03  1.16205681e+03  1.16206006e+03
368.64 1.14060423e-03  1.16205467e+03  1.16205706e+03
393.216 1.18346553e-03  1.16205437e+03  1.16205658e+03
442.368 1.02996052e-03  1.16205692e+03  1.16205872e+03
491.52 3.41777419e-04  1.16205845e+03  1.16205821e+03
540.672 1.33283636e-04  1.16206062e+03  1.16206051e+03
589.824 1.96598127e-04  1.16206969e+03  1.16207061e+03
638.976 -1.71643736e-05  1.16207107e+03  1.16207057e+03
688.128 4.03731134e-04  1.16207021e+03  1.16207076e+03
737.28 3.35021343e-04  1.16207089e+03  1.16207108e+03
786.432 -2.67104091e-04  1.16207335e+03  1.16207323e+03
884.736 -7.21480455e-04  1.16207267e+03  1.16207172e+03
983.04 -2.44502516e-04  1.16207042e+03  1.16207001e+03
1081.34 4.54794184e-04  1.16207770e+03  1.16207951e+03
1179.65 7.67514887e-04  1.16208701e+03  1.16208868e+03
1277.95 3.05541760e-04  1.16208144e+03  1.16208266e+03
1376.26 -1.87417524e-04  1.16208678e+03  1.16208711e+03
1474.56 1.92727700e-04  1.16209174e+03  1.16209214e+03
1572.86 1.47532354e-04  1.16208832e+03  1.16208900e+03
1769.47 9.97917079e-05  1.16207155e+03  1.16207124e+03
1966.08 -3.09220620e-04  1.16208088e+03  1.16208012e+03
2162.69 -1.05538787e-04  1.16209450e+03  1.16209473e+03
2359.3 4.35963689e-05  1.16210680e+03  1.16210660e+03
2555.9 4.35455999e-04  1.16210399e+03  1.16210608e+03
2752.51 -1.09072095e-04  1.16210925e+03  1.16210921e+03
2949.12 2.40913774e-04  1.16211413e+03  1.16211446e+03
3145.73 -2.51102682e-05  1.16211610e+03  1.16211664e+03
3538.94 2.54101151e-05  1.16210820e+03  1.16210895e+03
3932.16 6.43363800e-05  1.16209918e+03  1.16209961e+03
4325.38 2.17987176e-04  1.16210255e+03  1.16210255e+03
4718.59 9.38410512e-05  1.16208965e+03  1.16209032e+03
5111.81 2.68754310e-04  1.16209515e+03  1.16209573e+03
5505.02 -2.70769396e-04  1.16208300e+03  1.16208231e+03
5898.24 3.75388352e-04  1.16207711e+03  1.16207723e+03
