1.783364452739137165e-05 9.858762810884382291e-03
2.136548308856212695e-05 8.354285241970318271e-03
2.559677955375326230e-05 5.431226687179440023e-03
3.066605706070808129e-05 1.141300428962035811e-02
3.673927236337478215e-05 2.573568019314542710e-02
4.401524888309428025e-05 2.382013466320606274e-02
5.273218574062059995e-05 3.712484475904628822e-02
6.317545586005619612e-05 8.183092852364380609e-02
7.568694843709958882e-05 3.744645567008100806e-02
9.067626162302277646e-05 1.095718142255388966e-01
1.086341118476983703e-04 1.115768754952017605e-01
1.301483987727815751e-04 8.727519336925854132e-02
1.559234518055101096e-04 1.175909482492814087e-02
1.868030882607348551e-04 6.333682087496202151e-02
2.237982380435905231e-04 1.030836238576820357e-01
2.681200392228388451e-04 1.017880017624955696e-01
3.212194879695813837e-04 1.033634879154099878e-01
3.848349409112377262e-04 1.467257997909084677e-01
4.610490250211105056e-04 1.579513282972375143e-01
5.523568181454331779e-04 2.216745418127242517e-01
6.617475322451373595e-04 2.213457741553123415e-01
7.928023734781332972e-04 1.879527212417743398e-01
9.498117828412663702e-04 1.827495913391992410e-01
1.137915895567115452e-03 1.323740443495957098e-01
1.363272817600649301e-03 1.866462455258605380e-01
1.633260228149434551e-03 1.660766677529815771e-01
1.956716908321835553e-03 1.081066115482734458e-01
2.344232102958094654e-03 1.226975932742106618e-01
2.808492188710344766e-03 1.055270137446628620e-01
3.364695997505505291e-03 7.115026268635861462e-02
4.031052392147918551e-03 8.005914203854283540e-02
4.829376383568766834e-03 5.122016146197375108e-02
5.785803305261514803e-03 7.071885361378554835e-02
6.931644425369398385e-03 2.911993165147246099e-02
8.304412007242075594e-03 2.556064779232044420e-02
9.949047376640537260e-03 2.508092362594121355e-02
1.191939219975077582e-02 5.999443533492263003e-02
1.427995113834232450e-02 1.614815297150196116e-02
1.710800358744030483e-02 5.281954882601432727e-02
2.049613362905708044e-02 5.401607299776754745e-02
2.455526102698339305e-02 2.194745515950734249e-02
2.941827249059695074e-02 2.211312811861733743e-02
3.524437208710595043e-02 5.623646727530046130e-02
4.222429322494752890e-02 1.855353080707881908e-02
5.058654283696582821e-02 3.221536054248307773e-02
6.060488218389501608e-02 6.409419410191460886e-02
7.260728918284178879e-02 6.821403048584355477e-02
8.698669566726323354e-02 4.091688104661406894e-02
1.042138510922011874e-01 4.840352234069024429e-02
1.248527338135775461e-01 7.497143430910283013e-02
1.495790144721999004e-01 9.818990140602124050e-02
1.792021759321816288e-01 1.030140115947198870e-01
2.146920139308514941e-01 1.163494108828883739e-01
2.572103860118786778e-01 1.332653928370545193e-01
3.081492481303358955e-01 1.997778065471677023e-01
3.691762241626821428e-01 2.473200629284106611e-01
4.422892001650091109e-01 2.729035823359853841e-01
5.298817306728854648e-01 3.725081679387310940e-01
6.348213982980841497e-01 4.564070295814657285e-01
7.605436919392877249e-01 5.985800377583110343e-01
9.111644769684296152e-01 7.530928609607769886e-01
1.091614739413848678e+00 9.030619981399583551e-01
1.307802015361988701e+00 1.100315373131364405e+00
1.566803790413518138e+00 1.285870847727934141e+00
1.877099200657428302e+00 1.520527954696728301e+00
2.248846620532375162e+00 1.774400421472886569e+00
2.694216225177998414e+00 2.064333267001054129e+00
3.227788414620279767e+00 2.501393012803792004e+00
3.867031143303493401e+00 2.995953522009755954e+00
4.632871781664883670e+00 3.546807086283173760e+00
5.550382231215015061e+00 4.119289416643959534e+00
6.649599722251863909e+00 4.794863081735168286e+00
7.966510165281469824e+00 5.845291154121000865e+00
9.544226248860709916e+00 8.169788747787425365e+00
1.143439885213818208e+01 1.595735882421731766e+01
1.369890797856829856e+01 3.414307883584466907e+01
1.641188856816823005e+01 4.753507114587377913e+01
1.966215750885866242e+01 5.230676437437683290e+01
2.355612130178607799e+01 5.348080551829690421e+01
2.822125957105455996e+01 5.311409469508144809e+01
3.381029846014812534e+01 4.297208840501935612e+01
4.050621054266346022e+01 1.829314086831063690e+01
4.852820493319574524e+01 4.167339997181541911e+00
5.813890370114581430e+01 2.810454086905208815e+00
6.965293952711030556e+01 1.367541310600745241e+00
8.344725606980564692e+01 -9.036292298091624930e-02
9.997344825439016347e+01 -8.654262609062923772e-02
1.197725464754935416e+02 -3.401652587629637736e-01
1.434927287165400287e+02 -2.090789559182698598e-01
1.719105404403459829e+02 4.409878515295069801e-01
2.059563169425278772e+02 5.651809531657958630e-01
2.467446404384391201e+02 1.670270192334635806e-01
2.956108289802248805e+02 3.902835568950694944e-01
3.541546517691353984e+02 -8.081278102555930487e-02
4.242927020041872765e+02 -1.965245498255912271e-01
5.083211418365539203e+02 1.432375991815421634e-01
6.089908735584803026e+02 2.536195786654049655e-01
7.295975979625329728e+02 3.076403046978937739e-01
8.740897081794768155e+02 7.451119666874453373e-02
1.047197551196597942e+03 1.925948273515095538e-02
