1.783364452739137165e-05 4.457756511137912270e+00
2.136548308856212695e-05 2.446743124803724356e+01
2.559677955375326230e-05 3.228524803536070920e+01
3.066605706070808129e-05 2.042564218774940343e+01
3.673927236337478215e-05 4.434277288589542287e+00
4.401524888309428025e-05 1.693949829185993039e+01
5.273218574062059995e-05 8.161633711746613118e-01
6.317545586005619612e-05 1.223682677314181433e+01
7.568694843709958882e-05 1.141105274249682822e+01
9.067626162302277646e-05 2.516814975616224803e+00
1.086341118476983703e-04 3.316699327888862125e+00
1.301483987727815751e-04 6.225084829829457433e+00
1.559234518055101096e-04 3.339075589855603265e+00
1.868030882607348551e-04 4.600988780931481337e+00
2.237982380435905231e-04 3.739490165062577809e+00
2.681200392228388451e-04 1.037753998236463859e+00
3.212194879695813837e-04 1.514512880288770846e+00
3.848349409112377262e-04 1.952108447155064930e+00
4.610490250211105056e-04 2.099954318356947736e-01
5.523568181454331779e-04 7.165011730357148112e-01
6.617475322451373595e-04 1.723471588912061536e+00
7.928023734781332972e-04 1.861598205256258964e+00
9.498117828412663702e-04 1.425502191423164700e+00
1.137915895567115452e-03 6.212476125298621588e-01
1.363272817600649301e-03 1.447778452158664519e+00
1.633260228149434551e-03 9.579430983596233240e-01
1.956716908321835553e-03 8.950036737296180878e-01
2.344232102958094654e-03 1.308584473699764716e+00
2.808492188710344766e-03 9.864531403676406462e-01
3.364695997505505291e-03 9.268343507909536649e-01
4.031052392147918551e-03 8.948379935915742323e-01
4.829376383568766834e-03 9.427152929207149867e-01
5.785803305261514803e-03 1.053522655535927166e+00
6.931644425369398385e-03 9.759542888980681230e-01
8.304412007242075594e-03 1.012538235044765367e+00
9.949047376640537260e-03 9.215318718710606705e-01
1.191939219975077582e-02 9.407616641348166553e-01
1.427995113834232450e-02 8.839375480475342162e-01
1.710800358744030483e-02 9.632473692617515848e-01
2.049613362905708044e-02 1.027630220197417232e+00
2.455526102698339305e-02 9.899428387951454411e-01
2.941827249059695074e-02 9.988550684860025841e-01
3.524437208710595043e-02 1.016635238991806744e+00
4.222429322494752890e-02 1.015004586752572324e+00
5.058654283696582821e-02 9.551144776134437020e-01
6.060488218389501608e-02 1.004444784176564021e+00
7.260728918284178879e-02 9.976448699060052050e-01
8.698669566726323354e-02 9.335296373417590887e-01
1.042138510922011874e-01 9.855052868427580659e-01
1.248527338135775461e-01 9.833888127084007280e-01
1.495790144721999004e-01 9.535718361538458865e-01
1.792021759321816288e-01 9.524111286250215302e-01
2.146920139308514941e-01 9.435832330082608577e-01
2.572103860118786778e-01 9.241072126499394468e-01
3.081492481303358955e-01 9.164246414664143359e-01
3.691762241626821428e-01 8.904004359817664360e-01
4.422892001650091109e-01 8.766068644747961880e-01
5.298817306728854648e-01 8.619260976393711138e-01
6.348213982980841497e-01 8.499208994094409331e-01
7.605436919392877249e-01 8.445192744851742761e-01
9.111644769684296152e-01 8.249654928209891880e-01
1.091614739413848678e+00 8.157199981681985124e-01
1.307802015361988701e+00 8.238695001156893793e-01
1.566803790413518138e+00 8.318916337362568525e-01
1.877099200657428302e+00 8.448992856466923662e-01
2.248846620532375162e+00 8.481003407292900809e-01
2.694216225177998414e+00 8.367562290929007052e-01
3.227788414620279767e+00 8.025622363376265778e-01
3.867031143303493401e+00 7.597698106154378017e-01
4.632871781664883670e+00 7.179342215113644343e-01
5.550382231215015061e+00 6.764989158837448890e-01
6.649599722251863909e+00 6.396255791670059088e-01
7.966510165281469824e+00 5.988792880439013366e-01
9.544226248860709916e+00 5.572331349393672140e-01
1.143439885213818208e+01 5.197391054399946864e-01
1.369890797856829856e+01 5.386879411385769867e-01
1.641188856816823005e+01 6.797065202438820064e-01
1.966215750885866242e+01 9.442272928512287500e-01
2.355612130178607799e+01 1.190023798488524909e+00
2.822125957105455996e+01 1.235360176392487297e+00
3.381029846014812534e+01 9.386878104755332908e-01
4.050621054266346022e+01 6.539756598056594150e-01
4.852820493319574524e+01 5.264910542890151035e-01
5.813890370114581430e+01 4.293496546011785209e-01
6.965293952711030556e+01 3.395357377947342825e-01
8.344725606980564692e+01 2.655786165779903119e-01
9.997344825439016347e+01 2.080468499172641594e-01
1.197725464754935416e+02 1.719139266162748592e-01
1.434927287165400287e+02 1.400918661387975939e-01
1.719105404403459829e+02 1.154225235869305310e-01
2.059563169425278772e+02 9.548065826718847571e-02
2.467446404384391201e+02 7.928500837222515751e-02
2.956108289802248805e+02 6.735896022167101038e-02
3.541546517691353984e+02 5.485745988548423185e-02
4.242927020041872765e+02 4.560161064183440582e-02
5.083211418365539203e+02 3.889689521893315710e-02
6.089908735584803026e+02 3.192477979820096401e-02
7.295975979625329728e+02 2.650108627134436373e-02
8.740897081794768155e+02 2.211885276673093356e-02
1.047197551196597942e+03 1.854060068477674308e-02
