0.06 3.58119e-05 1.98881e-06
0.07 0.000142593 5.43095e-06
0.08 0.000363535 1.21523e-05
0.09 0.000809542 2.65873e-05
0.10 0.00141711 3.17995e-05
0.12 0.00352867 0.000108639
0.14 0.00726715 0.000179329
0.16 0.0109957 0.000251352
0.2 0.0212704 0.000329816
0.25 0.0351908 0.000498554
0.3 0.0468341 0.0010612
0.4 0.0699568 0.00182574
0.5 0.091217 0.00202535
0.6 0.108066 0.00175934
0.7 0.126481 0.00340529
0.8 0.142189 0.00157586
0.9 0.156346 0.00242672
1.0 0.172759 0.00225358
1.5 0.234492 0.00333827
2.0 0.302742 0.000104974
