16.6667 0.135402 0.00761105
14.2857 0.129433 0.00504997
12.5 0.117893 0.00399286
11.1111 0.11257 0.00370413
10 0.109744 0.00246446
8.33333 0.118004 0.0036362
7.14286 0.130546 0.00322797
6.25 0.130536 0.00298584
5 0.136874 0.0021224
4 0.139868 0.00198165
3.33333 0.133292 0.00302042
2.5 0.129767 0.00338678
2 0.127744 0.00283769
1.66667 0.127324 0.00207393
1.42857 0.126304 0.00340329
1.25 0.128725 0.00142705
1.11111 0.127076 0.00197401
1 0.127668 0.00166564
0.666667 0.125156 0.00178372
0.5 0.131372 4.60811e-05
