16.6667 3.58119e-05 1.98881e-06
14.2857 0.000142593 5.43095e-06
12.5 0.000363535 1.21523e-05
11.1111 0.000809542 2.65873e-05
10 0.00141711 3.17995e-05
8.33333 0.00352867 0.000108639
7.14286 0.00726715 0.000179329
6.25 0.0109957 0.000251352
5 0.0212704 0.000329816
4 0.0351908 0.000498554
3.33333 0.0468341 0.0010612
2.5 0.0699568 0.00182574
2 0.091217 0.00202535
1.66667 0.108066 0.00175934
1.42857 0.126481 0.00340529
1.25 0.142189 0.00157586
1.11111 0.156346 0.00242672
1 0.172759 0.00225358
0.666667 0.234492 0.00333827
0.5 0.302742 0.000104974
