16.6667 0.160537 0.00761105
14.2857 0.15346 0.00504997
12.5 0.139777 0.00399286
11.1111 0.133466 0.00370413
10 0.130116 0.00246446
8.33333 0.139909 0.0036362
7.14286 0.154779 0.00322797
6.25 0.154767 0.00298584
5 0.162282 0.0021224
4 0.165832 0.00198165
3.33333 0.158035 0.00302042
2.5 0.153856 0.00338678
2 0.151457 0.00283769
1.66667 0.150959 0.00207393
1.42857 0.14975 0.00340329
1.25 0.15262 0.00142705
1.11111 0.150665 0.00197401
1 0.151367 0.00166564
0.666667 0.148389 0.00178372
0.5 0.155758 4.60811e-05
