2.269740090158220167e-05 -4.330297576616130454e-05
2.712631497514224861e-05 1.321333146365339121e-04
3.241943724399442482e-05 3.518359964976428608e-04
3.874539952000166529e-05 1.270247163678668502e-04
4.630573851933969493e-05 -8.003115288499046799e-05
5.534131655332503373e-05 4.228908269494992050e-04
6.613999508022531612e-05 -9.986597914821349802e-05
7.904580558717118929e-05 4.132072294337900712e-04
9.446990997422924851e-05 -1.238759786287048630e-05
1.129036996238471638e-04 -4.337349001953106188e-05
1.349344504745402038e-04 -1.113124535732749887e-04
1.612640328485786135e-04 -6.227632438261983001e-05
1.927312721038156301e-04 4.436787707556387049e-04
2.303386724901837544e-04 -1.159758232166788661e-04
2.752843555972658688e-04 -7.579339180974412472e-05
3.290002309092555574e-04 4.507875202595201629e-04
3.931976145302556991e-04 2.211472990034699755e-04
4.699217494316176641e-04 8.738365842140221164e-05
5.616169641636513951e-04 2.848908352460124819e-05
6.712045459013064787e-04 2.535827660241690359e-04
8.021758087551310312e-04 8.139288629485267679e-05
9.587033223797132965e-04 -7.571841150597063844e-06
1.145773844474615557e-03 2.698182677339895576e-04
1.369347192229903578e-03 2.530414430262136610e-04
1.636546114148498821e-03 -5.537097730915038936e-05
1.955883211308244180e-03 2.230216598280399757e-04
2.337532137472255172e-03 1.702021344334563860e-04
2.793651718121160921e-03 -2.020463214679342999e-04
3.338773314407083009e-03 -2.461117987394688552e-04
3.990263772927968994e-03 2.582567256640332597e-04
4.768878710284324245e-03 -1.617061102428925734e-04
5.699423759325894165e-03 2.022900355249916834e-04
6.811544843511413601e-03 -3.605095046384725705e-04
8.140672656467746321e-03 -1.714880215341941009e-04
9.729151436606927814e-03 2.806898014121589477e-04
1.162758799805399881e-02 6.418761911610830484e-04
1.389646399621064649e-02 -2.294186889724058513e-04
1.660806279258417867e-02 -5.887370592708331260e-04
1.984877230622358532e-02 1.114623742756554420e-04
2.372183721753658159e-02 7.771729853412165975e-05
2.835064820602841915e-02 6.298905856862275186e-04
3.388267301268706871e-02 -4.165913219437323710e-04
4.049415456541680808e-02 -9.769598916921870026e-04
4.839572584352682533e-02 -6.941804114838502193e-04
5.783912036336404106e-02 -1.459673071425129356e-03
6.912519207220794992e-02 1.281254240886683547e-03
8.261350015354433640e-02 1.502717769485572034e-03
9.873376410282233562e-02 1.520151133532572337e-03
1.179995540171232815e-01 2.022611624666139133e-04
1.410246522530986535e-01 1.025170096808158656e-03
1.685426077137662793e-01 2.377150893132154788e-03
2.014301057376468584e-01 4.222510568542077632e-03
2.407348981237195096e-01 -1.637395286498531536e-03
2.877091831055239024e-01 -6.716443817032558038e-05
3.438494987158320915e-01 2.366775371404334586e-03
4.109444004912577997e-01 9.873114070967319369e-03
4.911314424648414723e-01 8.008579249860115282e-03
5.869652767849959929e-01 1.743089381301112309e-02
7.014990415238001598e-01 2.200368013248921520e-02
8.383816295815837982e-01 2.269582051541588208e-02
1.001973937545322713e+00 4.003346588802503964e-02
1.197487798034323259e+00 5.498283262480613276e-02
1.431152021732327251e+00 8.242681544570995555e-02
1.710410838983617676e+00 1.178767569038311480e-01
2.044161063037515103e+00 1.665174435322511470e-01
2.443035530645795816e+00 2.515870829670926456e-01
2.919741850052180343e+00 3.345015819328646667e-01
3.489467248432783997e+00 4.720621790141104612e-01
4.170362416686762330e+00 6.405224030708855931e-01
4.984119766226389636e+00 8.740157952559666210e-01
5.956664520256359729e+00 1.181220033683791248e+00
7.118980656788105321e+00 1.554537707095793309e+00
8.508098016831400656e+00 2.010020401931127410e+00
1.016827202571301747e+01 2.564795855060086449e+00
1.215239361186907985e+01 3.185887131773972758e+00
1.452367424124265405e+01 3.892593522239773840e+00
1.735765975023356233e+01 4.680646654138583607e+00
2.074463713523086028e+01 5.740562122281281709e+00
2.479251097583058439e+01 7.471358714246531640e+00
2.963024113074421351e+01 9.996861110419246188e+00
3.541195122680120022e+01 1.249499359321653280e+01
4.232183883202338848e+01 1.446348207580339107e+01
5.058004374433220107e+01 1.615841928062732435e+01
6.044966135173574884e+01 1.737776925581727738e+01
7.224512450029293120e+01 1.767340828888404403e+01
8.634222090498042235e+01 1.713558579211316868e+01
1.031900652448070872e+02 1.627686228267133473e+01
1.233254073571476823e+02 1.560143689072622308e+01
1.473897323712739649e+02 1.516213568129538558e+01
1.761496975685169843e+02 1.484435058095423443e+01
2.105215570601545210e+02 1.470101775022117607e+01
2.516003524206619772e+02 1.453552196923319073e+01
3.006947992509534515e+02 1.446173743106550980e+01
3.593689811109578045e+02 1.439813811808255828e+01
4.294921791345820452e+02 1.435817933387853174e+01
5.132984248321026826e+02 1.436937465811450743e+01
6.134576733527837860e+02 1.433254191895888496e+01
7.331608646929055340e+02 1.430188072854030423e+01
8.762215827857648947e+02 1.424178468064293135e+01
1.047197551196597942e+03 1.434471208412376164e+01
