16.6667 9.00479e-05 3.41773e-06
14.2857 0.000308295 1.69288e-05
12.5 0.000690724 1.90647e-05
11.1111 0.00125061 4.59293e-05
10 0.00222186 5.84239e-05
8.33333 0.0045866 0.000128314
7.14286 0.00897539 0.000452253
6.25 0.0126064 0.000260004
5 0.0237345 0.000336021
4 0.0371295 0.000410841
3.33333 0.0485339 0.000361429
2.5 0.0708004 0.00129426
2 0.0931796 0.00129471
1.66667 0.110809 0.00237803
1.42857 0.13061 0.00100319
1.25 0.143169 0.00186103
1.11111 0.154826 0.00156099
1 0.176097 0.00299206
0.666667 0.241062 0.00244824
0.5 0.296476 0.00471694
