16.6667 0.137772 0.00551583
14.2857 0.108668 0.00599331
12.5 0.106605 0.00295504
11.1111 0.109967 0.00404555
10 0.115742 0.00304654
8.33333 0.116878 0.00327477
7.14286 0.134899 0.00680266
6.25 0.129224 0.00266592
5 0.138785 0.00196513
4 0.137547 0.001522
3.33333 0.130564 0.000972325
2.5 0.126508 0.00231345
2 0.127404 0.00177062
1.66667 0.124961 0.00268626
1.42857 0.129102 0.000994116
1.25 0.124044 0.00161448
1.11111 0.122171 0.0012324
1 0.128968 0.00219168
0.666667 0.126156 0.00128298
0.5 0.124188 0.00197656
