0.10 0.180205 0.0266978
0.12 0.132597 0.00865519
0.14 0.111172 0.00541939
0.16 0.103817 0.00195741
0.2 0.0971563 0.0029296
0.25 0.0992587 0.000926984
0.3 0.0963371 0.00107256
0.4 0.107853 0.00220605
0.5 0.106619 0.00189969
0.6 0.108349 0.00180439
0.7 0.112849 0.00357978
0.8 0.109469 0.00173206
0.9 0.1155 0.00237224
1.0 0.115533 0.00163156
1.5 0.117585 0.00330811
2.0 0.120011 0.00200267
