10 0.00734272 0.00775252
8.33333 -0.00494296 0.0230415
7.14286 -0.0105562 0.00880372
6.25 0.0334898 0.0186177
5 0.0420112 0.00967491
4 0.1035 0.0626451
3.33333 0.163359 0.0685284
2.5 0.450868 0.0995067
2 0.67058 0.1264
1.66667 1.16486 0.149577
1.42857 1.33155 0.118245
1.25 1.91291 0.154527
1.11111 2.6936 0.294352
1 2.60625 0.0715314
0.666667 4.85749 0.162924
0.5 6.64884 0.324077
