0.06 0.000111759 7.07575e-06
0.07 0.000323536 1.49916e-05
0.08 0.0007797 2.2607e-05
0.09 0.00143114 4.29676e-05
0.10 0.00237549 5.78106e-05
0.12 0.00513622 7.34926e-05
0.14 0.00876851 0.000215151
0.16 0.0134007 0.000387697
0.2 0.0238217 0.000555319
0.25 0.0366335 0.000459729
0.3 0.049511 0.000725717
0.4 0.0695602 0.000848425
0.5 0.0934553 0.000583933
0.6 0.111464 0.00112416
0.7 0.131969 0.000802403
0.8 0.142282 0.000444196
0.9 0.157406 0.00131764
1.0 0.16962 0.00380372
1.5 0.242711 0.00135659
2.0 0.304324 0.00272539
