16.6667 0.000111759 7.07575e-06
14.2857 0.000323536 1.49916e-05
12.5 0.0007797 2.2607e-05
11.1111 0.00143114 4.29676e-05
10 0.00237549 5.78106e-05
8.33333 0.00513622 7.34926e-05
7.14286 0.00876851 0.000215151
6.25 0.0134007 0.000387697
5 0.0238217 0.000555319
4 0.0366335 0.000459729
3.33333 0.049511 0.000725717
2.5 0.0695602 0.000848425
2 0.0934553 0.000583933
1.66667 0.111464 0.00112416
1.42857 0.131969 0.000802403
1.25 0.142282 0.000444196
1.11111 0.157406 0.00131764
1 0.16962 0.00380372
0.666667 0.242711 0.00135659
0.5 0.304324 0.00272539
