16.6667 0.11855 0.00638682
14.2857 0.112304 0.00441874
12.5 0.127856 0.00314367
11.1111 0.133416 0.00338161
10 0.137506 0.00283694
8.33333 0.142675 0.00172353
7.14286 0.151922 0.00314489
6.25 0.161859 0.0039514
5 0.165315 0.00325128
4 0.161158 0.0017059
3.33333 0.158779 0.00196297
2.5 0.145672 0.00150006
2 0.153917 0.000812489
1.66667 0.152033 0.00129406
1.42857 0.158223 0.000814207
1.25 0.149647 0.00039419
1.11111 0.14854 0.00104968
1 0.145174 0.00274587
0.666667 0.154495 0.000728489
0.5 0.152967 0.00116123
