0.06 53.6812 4.02636
0.07 20.4937 1.17891
0.08 11.0646 0.422468
0.09 7.07655 0.11151
0.10 4.88225 0.160188
0.12 2.8115 0.0300814
0.14 2.04585 0.0146448
0.16 1.62997 0.016045
0.2 1.17063 0.00800791
0.25 0.92761 0.00220836
0.3 0.811457 0.000676715
0.4 0.706524 0.00698209
0.5 0.69455 0.0062105
0.6 0.690252 0.00482969
0.7 0.707863 0.00886108
0.8 0.709672 0.00216582
0.9 0.716334 0.00552847
1.0 0.72188 0.00125779
1.5 0.805314 0.00253942
2.0 0.847897 0.0158296
