0.000000000000000000e+00 1.686793025000000057e+01 5.361169224999999642e+03 5.380454169999999976e+03
6.000000000000000125e-03 1.658679154999999739e+01 5.360916762500000004e+03 5.379902442500000689e+03
1.200000000000000025e-02 1.577421952499999946e+01 5.360186137500000768e+03 5.378305719999999383e+03
1.799999999999999864e-02 1.451474800000000087e+01 5.359050597500000549e+03 5.375824119999999311e+03
2.400000000000000050e-02 1.292819835000000062e+01 5.357614577499999541e+03 5.372685742499999833e+03
2.999999999999999889e-02 1.114831234999999943e+01 5.355995732499999576e+03 5.369147204999999303e+03
3.599999999999999728e-02 9.304221137499999017e+00 5.354308812499999476e+03 5.365458612500000527e+03
4.200000000000000261e-02 7.507440804999999884e+00 5.352653814999999668e+03 5.361838169999999991e+03
4.800000000000000100e-02 5.844483934999999519e+00 5.351108957499999633e+03 5.358457169999999678e+03
5.399999999999999939e-02 4.374036187499999784e+00 5.349727829999999813e+03 5.355433859999999186e+03
5.999999999999999778e-02 3.127592739999999871e+00 5.348539815000000090e+03 5.352834152500000528e+03
6.600000000000000311e-02 2.112730587500000201e+00 5.347553025000000162e+03 5.350677642499999820e+03
7.199999999999999456e-02 1.318265779999999943e+00 5.346758934999999838e+03 5.348947312500000407e+03
7.799999999999999989e-02 7.203675912499999390e-01 5.346137882500000160e+03 5.347601242500000808e+03
8.400000000000000522e-02 2.885828967499999842e-01 5.345664514999999483e+03 5.346584160000000338e+03
8.999999999999999667e-02 -9.102415917500000439e-03 5.345312372499999583e+03 5.345837320000000545e+03
9.600000000000000200e-02 -1.830325482500000100e-01 5.345076254999999946e+03 5.345347579999999653e+03
1.079999999999999988e-01 -3.645693812500000464e-01 5.344772722499999873e+03 5.344733394999999291e+03
1.199999999999999956e-01 -3.685707012500000213e-01 5.344673292499999661e+03 5.344541825000000244e+03
1.320000000000000062e-01 -2.734704394999999955e-01 5.344720989999999802e+03 5.344627597499999865e+03
1.439999999999999891e-01 -1.155102600499999937e-01 5.344885594999999739e+03 5.344916090000000622e+03
1.559999999999999998e-01 8.617496742499999862e-02 5.345141367500000342e+03 5.345355894999999691e+03
1.680000000000000104e-01 3.138681757500000336e-01 5.345456935000000158e+03 5.345892630000000281e+03
1.799999999999999933e-01 5.454772977499999786e-01 5.345795159999999669e+03 5.346462739999999940e+03
1.920000000000000040e-01 7.443105425000000608e-01 5.346106109999999717e+03 5.346976265000000240e+03
2.159999999999999976e-01 1.003968106500000124e+00 5.346576057500000388e+03 5.347712074999999459e+03
2.399999999999999911e-01 9.975650195000000942e-01 5.346737689999999930e+03 5.347864252499999566e+03
2.640000000000000124e-01 7.697974927499999787e-01 5.346617082499999924e+03 5.347500217499999962e+03
2.879999999999999782e-01 4.533189377499999839e-01 5.346337045000000217e+03 5.346879030000000057e+03
3.119999999999999996e-01 1.751253307499999745e-01 5.346033242499999687e+03 5.346269940000000133e+03
3.360000000000000209e-01 9.727512585000000489e-04 5.345801412499999969e+03 5.345840710000000399e+03
3.599999999999999867e-01 -6.511347205000000971e-02 5.345680264999999963e+03 5.345638412500000413e+03
3.840000000000000080e-01 -4.469300814999999788e-02 5.345673972499999763e+03 5.345648907499999041e+03
4.319999999999999951e-01 3.961139492500000137e-02 5.345751177500000267e+03 5.345816852500000095e+03
4.799999999999999822e-01 7.424456002500000318e-02 5.345798967499999890e+03 5.345908852500000648e+03
5.280000000000000249e-01 4.059164017499999888e-02 5.345744740000000093e+03 5.345822199999999611e+03
5.759999999999999565e-01 5.466107339999999939e-03 5.345662575000000288e+03 5.345703167499999836e+03
6.239999999999999991e-01 -1.972582594249999970e-03 5.345611827499999890e+03 5.345643240000000333e+03
6.720000000000000417e-01 2.773337399999999987e-03 5.345590430000000197e+03 5.345625302500000544e+03
7.199999999999999734e-01 1.286587454999999977e-03 5.345569325000000390e+03 5.345601375000000189e+03
7.680000000000000160e-01 -4.264396981249999816e-03 5.345536575000000084e+03 5.345559497500000361e+03
8.639999999999999902e-01 -1.104452361749999958e-02 5.345481705000000147e+03 5.345494990000000143e+03
9.599999999999999645e-01 -1.119624784249999977e-02 5.345431125000000065e+03 5.345442157499999666e+03
1.056000000000000050e+00 -9.522238759999999275e-03 5.345385779999999613e+03 5.345396340000000237e+03
1.151999999999999913e+00 -8.888381370000000142e-03 5.345346290000000408e+03 5.345358709999999519e+03
1.247999999999999998e+00 -8.285503617500000403e-03 5.345302964999999858e+03 5.345312785000000076e+03
1.344000000000000083e+00 -6.853709080000000911e-03 5.345271847500000149e+03 5.345280254999999670e+03
1.439999999999999947e+00 -7.733931467499999962e-03 5.345239035000000513e+03 5.345246645000000171e+03
1.536000000000000032e+00 -9.266770747499999961e-03 5.345209547499999644e+03 5.345213862499999777e+03
1.727999999999999980e+00 -6.138562327499999527e-03 5.345160345000000234e+03 5.345166932500000257e+03
1.919999999999999929e+00 -7.466574269999999916e-03 5.345117817499999546e+03 5.345119787499999802e+03
2.112000000000000099e+00 -6.466754485000000136e-03 5.345084735000000364e+03 5.345086482499999875e+03
2.303999999999999826e+00 -6.577755157500000255e-03 5.345054845000000569e+03 5.345056249999999636e+03
2.495999999999999996e+00 -4.339051979999999573e-03 5.345032119999999850e+03 5.345032110000000102e+03
2.688000000000000167e+00 -3.951311772500000485e-03 5.345013640000000123e+03 5.345015574999999444e+03
