0 2.66811511e+01  1.20571465e+03  1.23467762e+03
0.003 2.65791801e+01  1.20562640e+03  1.23448417e+03
0.006 2.62756044e+01  1.20536368e+03  1.23390820e+03
0.009 2.57772469e+01  1.20493223e+03  1.23296232e+03
0.012 2.50950588e+01  1.20434128e+03  1.23166676e+03
0.015 2.42436080e+01  1.20360306e+03  1.23004841e+03
0.018 2.32404410e+01  1.20273233e+03  1.22813967e+03
0.021 2.21053700e+01  1.20174571e+03  1.22597716e+03
0.024 2.08597358e+01  1.20066112e+03  1.22360034e+03
0.027 1.95256889e+01  1.19949714e+03  1.22105020e+03
0.03 1.81255224e+01  1.19827245e+03  1.21836806e+03
0.033 1.66810790e+01  1.19700531e+03  1.21559440e+03
0.036 1.52132475e+01  1.19571317e+03  1.21276799e+03
0.039 1.37415529e+01  1.19441226e+03  1.20992508e+03
0.042 1.22838407e+01  1.19311737e+03  1.20709882e+03
0.045 1.08560492e+01  1.19184165e+03  1.20431886e+03
0.048 9.48595422e+00  1.19060658e+03  1.20163457e+03
0.054 6.89857464e+00  1.18824829e+03  1.19652735e+03
0.06 4.59800175e+00  1.18610358e+03  1.19191828e+03
0.066 2.62140407e+00  1.18420337e+03  1.18787957e+03
0.072 9.78707425e-01  1.18255768e+03  1.18443484e+03
0.078 -3.41456864e-01  1.18116112e+03  1.18157032e+03
0.084 -1.36518550e+00  1.17999845e+03  1.17924698e+03
0.09 -2.12698138e+00  1.17904956e+03  1.17741186e+03
0.096 -2.61738956e+00  1.17833672e+03  1.17610117e+03
0.108 -3.17655623e+00  1.17731958e+03  1.17434470e+03
0.12 -3.21778829e+00  1.17687643e+03  1.17373364e+03
0.132 -2.90889953e+00  1.17691375e+03  1.17400051e+03
0.144 -2.36050777e+00  1.17734279e+03  1.17493717e+03
0.156 -1.65485222e+00  1.17805962e+03  1.17634794e+03
0.168 -8.67486289e-01  1.17894349e+03  1.17802757e+03
0.18 -7.50480674e-02  1.17987008e+03  1.17976752e+03
0.192 6.16200711e-01  1.18069274e+03  1.18130947e+03
0.216 1.61989619e+00  1.18190902e+03  1.18358621e+03
0.24 1.93235662e+00  1.18235689e+03  1.18439103e+03
0.264 1.67818002e+00  1.18218318e+03  1.18398536e+03
0.288 1.15085948e+00  1.18168596e+03  1.18296043e+03
0.312 6.19310572e-01  1.18113773e+03  1.18186375e+03
0.336 2.34919996e-01  1.18071102e+03  1.18102788e+03
0.36 3.25786589e-02  1.18046312e+03  1.18055444e+03
0.384 -7.76989039e-03  1.18038164e+03  1.18042162e+03
0.432 2.81682762e-02  1.18032968e+03  1.18040745e+03
0.48 6.98944559e-02  1.18028037e+03  1.18041990e+03
0.528 5.83804675e-02  1.18019908e+03  1.18034825e+03
0.576 3.85012708e-02  1.18014065e+03  1.18027811e+03
0.624 3.17273790e-02  1.18012017e+03  1.18024843e+03
0.672 2.33625233e-02  1.18008977e+03  1.18020759e+03
0.72 5.65142960e-04  1.18005361e+03  1.18014719e+03
0.768 -1.60369939e-02  1.18000984e+03  1.18008716e+03
0.864 -2.54850120e-02  1.17993783e+03  1.18000478e+03
0.96 -4.16636551e-02  1.17990819e+03  1.17994340e+03
1.056 -3.39457372e-02  1.17988514e+03  1.17990600e+03
1.152 -4.37348083e-02  1.17986440e+03  1.17987334e+03
1.248 -3.95693259e-02  1.17981969e+03  1.17982048e+03
1.344 -3.18025263e-02  1.17979975e+03  1.17981276e+03
1.44 -3.44076316e-02  1.17979431e+03  1.17979491e+03
1.536 -3.52841434e-02  1.17978467e+03  1.17979092e+03
1.728 -2.33330697e-02  1.17976878e+03  1.17976023e+03
1.92 -1.65192378e-02  1.17976587e+03  1.17975705e+03
2.112 -8.18005824e-03  1.17975119e+03  1.17974184e+03
2.304 -1.47796030e-02  1.17974646e+03  1.17974065e+03
2.496 -4.94867326e-03  1.17976076e+03  1.17975685e+03
2.688 -6.05450887e-03  1.17974886e+03  1.17974641e+03
2.88 3.39576999e-03  1.17975272e+03  1.17975608e+03
3.072 4.23928012e-03  1.17974820e+03  1.17975647e+03
3.456 5.76878724e-03  1.17975376e+03  1.17976536e+03
3.84 1.18109697e-05  1.17976711e+03  1.17977373e+03
4.224 2.90828342e-03  1.17974340e+03  1.17974573e+03
4.608 -1.18352244e-03  1.17975164e+03  1.17976162e+03
4.992 4.71701704e-04  1.17976128e+03  1.17976261e+03
5.376 4.02123439e-03  1.17974515e+03  1.17974943e+03
5.76 1.03108338e-03  1.17974092e+03  1.17974564e+03
6.144 -1.49749499e-03  1.17974602e+03  1.17974202e+03
6.912 -1.06293380e-03  1.17975337e+03  1.17974891e+03
7.68 7.85539652e-04  1.17974517e+03  1.17974325e+03
8.448 -2.62546228e-03  1.17975516e+03  1.17975202e+03
9.216 2.35658911e-03  1.17975516e+03  1.17976043e+03
9.984 1.33025673e-03  1.17975631e+03  1.17975346e+03
10.752 -4.07673764e-03  1.17975609e+03  1.17975019e+03
11.52 1.50794431e-03  1.17974589e+03  1.17975097e+03
12.288 1.69714340e-04  1.17974610e+03  1.17974218e+03
13.824 -2.02753163e-03  1.17974885e+03  1.17974838e+03
15.36 -1.37129235e-03  1.17974868e+03  1.17974512e+03
16.896 -1.41097744e-03  1.17974806e+03  1.17974462e+03
18.432 -3.04714591e-03  1.17974222e+03  1.17973864e+03
19.968 3.23596927e-04  1.17975761e+03  1.17975526e+03
21.504 -2.23093490e-03  1.17974532e+03  1.17974305e+03
23.04 9.02046509e-04  1.17974789e+03  1.17974874e+03
24.576 -7.79340143e-05  1.17974593e+03  1.17974835e+03
27.648 -1.07224961e-03  1.17974540e+03  1.17974398e+03
30.72 -6.23064052e-04  1.17975213e+03  1.17975222e+03
33.792 8.54730206e-04  1.17974849e+03  1.17975163e+03
36.864 1.70652908e-04  1.17974465e+03  1.17974549e+03
39.936 2.04650673e-04  1.17975225e+03  1.17975032e+03
43.008 5.10416268e-04  1.17974784e+03  1.17974879e+03
46.08 -1.85534048e-03  1.17975091e+03  1.17974522e+03
49.152 -8.35620400e-04  1.17975011e+03  1.17974748e+03
55.296 -6.06861196e-06  1.17974888e+03  1.17974633e+03
61.44 -1.32539510e-04  1.17974820e+03  1.17974798e+03
67.584 -3.60827131e-04  1.17974461e+03  1.17974435e+03
73.728 -2.91743379e-04  1.17974248e+03  1.17974178e+03
79.872 1.22206175e-03  1.17974367e+03  1.17974539e+03
86.016 1.67296530e-03  1.17974720e+03  1.17974780e+03
92.16 5.48690641e-04  1.17974211e+03  1.17974362e+03
98.304 -2.30759870e-04  1.17974320e+03  1.17974265e+03
110.592 -4.09164004e-05  1.17974094e+03  1.17974153e+03
122.88 2.15072417e-04  1.17973928e+03  1.17973829e+03
135.168 3.60137402e-04  1.17973654e+03  1.17973799e+03
147.456 1.17433288e-03  1.17973905e+03  1.17974015e+03
159.744 -4.52866986e-04  1.17973519e+03  1.17973331e+03
172.032 2.70320241e-04  1.17973431e+03  1.17973208e+03
184.32 2.05277602e-04  1.17973374e+03  1.17973523e+03
196.608 2.88768918e-04  1.17973196e+03  1.17973291e+03
221.184 2.53161337e-04  1.17973195e+03  1.17973288e+03
245.76 1.29435422e-04  1.17973375e+03  1.17973412e+03
270.336 -6.47889101e-06  1.17972989e+03  1.17972989e+03
294.912 1.93600525e-05  1.17972947e+03  1.17972895e+03
319.488 -1.92728805e-04  1.17972703e+03  1.17972767e+03
344.064 1.81953856e-04  1.17973173e+03  1.17973328e+03
368.64 -3.00797837e-04  1.17973095e+03  1.17973119e+03
393.216 -1.92619190e-04  1.17972894e+03  1.17972867e+03
442.368 7.58784456e-04  1.17972925e+03  1.17973014e+03
491.52 2.60201344e-04  1.17972831e+03  1.17972878e+03
540.672 9.45118502e-04  1.17972538e+03  1.17972683e+03
589.824 2.58033672e-04  1.17972421e+03  1.17972435e+03
638.976 2.58809415e-04  1.17972208e+03  1.17972195e+03
688.128 -3.67956795e-05  1.17972166e+03  1.17972171e+03
737.28 9.42222395e-05  1.17972575e+03  1.17972610e+03
786.432 7.92766645e-05  1.17972597e+03  1.17972678e+03
884.736 -3.16348816e-05  1.17972950e+03  1.17972987e+03
983.04 1.43577435e-04  1.17972459e+03  1.17972469e+03
1081.34 2.21643641e-04  1.17972840e+03  1.17972881e+03
1179.65 1.12144471e-04  1.17972358e+03  1.17972357e+03
1277.95 3.57242626e-04  1.17972505e+03  1.17972518e+03
1376.26 1.71088812e-04  1.17972722e+03  1.17972763e+03
1474.56 -1.79018015e-04  1.17972784e+03  1.17972761e+03
1572.86 -2.38257142e-04  1.17972525e+03  1.17972523e+03
1769.47 1.82904129e-04  1.17972617e+03  1.17972628e+03
1966.08 8.73951677e-05  1.17972674e+03  1.17972686e+03
2162.69 2.14283057e-04  1.17972305e+03  1.17972312e+03
2359.3 2.32258460e-04  1.17973102e+03  1.17973136e+03
2555.9 2.58193946e-04  1.17973079e+03  1.17973144e+03
2752.51 1.73767285e-04  1.17972887e+03  1.17972938e+03
2949.12 1.90835023e-04  1.17971733e+03  1.17971781e+03
3145.73 1.65036636e-04  1.17970474e+03  1.17970509e+03
3538.94 2.37291789e-05  1.17970603e+03  1.17970628e+03
3932.16 -3.57014829e-05  1.17970670e+03  1.17970699e+03
4325.38 -1.70655459e-05  1.17971519e+03  1.17971533e+03
4718.59 1.66289820e-04  1.17971048e+03  1.17971087e+03
5111.81 1.47374150e-04  1.17971582e+03  1.17971602e+03
5505.02 1.19595149e-04  1.17971426e+03  1.17971457e+03
5898.24 2.08388689e-05  1.17971673e+03  1.17971691e+03
6291.46 3.93423888e-05  1.17972828e+03  1.17972830e+03
7077.89 6.81559831e-05  1.17974369e+03  1.17974398e+03
7864.32 1.62178520e-04  1.17974325e+03  1.17974379e+03
8650.75 1.08475592e-04  1.17973772e+03  1.17973782e+03
9437.18 5.46171589e-05  1.17973288e+03  1.17973315e+03
10223.6 1.23248267e-04  1.17974756e+03  1.17974793e+03
11010 2.13533086e-04  1.17974994e+03  1.17975031e+03
11796.5 7.05224265e-05  1.17973865e+03  1.17973889e+03
12582.9 9.67309806e-05  1.17975532e+03  1.17975552e+03
14155.8 5.16462599e-05  1.17976061e+03  1.17976086e+03
15728.6 1.46007868e-04  1.17976363e+03  1.17976380e+03
17301.5 6.25853238e-05  1.17975926e+03  1.17975951e+03
18874.4 4.36266865e-05  1.17976104e+03  1.17976135e+03
20447.2 1.33293442e-04  1.17976645e+03  1.17976664e+03
22020.1 -7.15977617e-06  1.17977112e+03  1.17977138e+03
23593 1.01255444e-04  1.17976958e+03  1.17976975e+03
25165.8 4.39553121e-05  1.17976059e+03  1.17976082e+03
28311.6 1.05506720e-04  1.17979407e+03  1.17979425e+03
31457.3 1.01103553e-04  1.17979881e+03  1.17979899e+03
34603 1.11487324e-04  1.17979658e+03  1.17979681e+03
37748.7 1.11556790e-04  1.17974499e+03  1.17974521e+03
40894.5 3.47946079e-05  1.17972922e+03  1.17972942e+03
44040.2 2.12523847e-05  1.17975703e+03  1.17975708e+03
47185.9 5.50596282e-05  1.17976676e+03  1.17976695e+03
50331.6 5.04780200e-05  1.17976582e+03  1.17976597e+03
56623.1 3.73702153e-05  1.17981008e+03  1.17981028e+03
62914.6 7.05623717e-05  1.17984395e+03  1.17984417e+03
69206 5.16789924e-05  1.17980696e+03  1.17980705e+03
75497.5 6.82527825e-05  1.17988186e+03  1.17988202e+03
81788.9 7.22992614e-05  1.17994323e+03  1.17994342e+03
88080.4 9.11030834e-05  1.17983936e+03  1.17983952e+03
94371.8 5.20575325e-05  1.17975183e+03  1.17975196e+03
100663 1.25801775e-04  1.17976137e+03  1.17976157e+03
113246 1.54557700e-04  1.17946699e+03  1.17946734e+03
125829 1.84296901e-04  1.17962674e+03  1.17962716e+03
138412 9.46474925e-05  1.17955781e+03  1.17955819e+03
150995 1.17056393e-04  1.17947997e+03  1.17948035e+03
163578 1.67587710e-04  1.17932164e+03  1.17932218e+03
176161 1.56835949e-04  1.17957601e+03  1.17957653e+03

