16.6667 0.153254 0.0110791
14.2857 0.128151 0.00498258
12.5 0.117997 0.00677917
11.1111 0.11153 0.00354503
10 0.109946 0.00332401
8.33333 0.117039 0.00391057
7.14286 0.124804 0.00243333
6.25 0.124095 0.00312698
5 0.135716 0.00171974
4 0.131676 0.00288486
3.33333 0.134267 0.00272091
2.5 0.128728 0.0021138
2 0.126942 0.00182755
1.66667 0.124213 0.0019421
1.42857 0.120432 0.00277388
1.25 0.126383 0.00152117
1.11111 0.124697 0.00218655
1 0.124816 0.00340744
0.666667 0.131276 0.00160815
0.5 0.122751 0.001284
