16.6667 0.181702 0.0110791
14.2857 0.15194 0.00498258
12.5 0.139901 0.00677917
11.1111 0.132233 0.00354503
10 0.130355 0.00332401
8.33333 0.138765 0.00391057
7.14286 0.147971 0.00243333
6.25 0.147131 0.00312698
5 0.160909 0.00171974
4 0.156119 0.00288486
3.33333 0.159191 0.00272091
2.5 0.152624 0.0021138
2 0.150506 0.00182755
1.66667 0.147271 0.0019421
1.42857 0.142788 0.00277388
1.25 0.149843 0.00152117
1.11111 0.147844 0.00218655
1 0.147985 0.00340744
0.666667 0.155645 0.00160815
0.5 0.145537 0.001284
