16.6667 2.49159e-06 1.25944e-07
14.2857 1.01546e-05 7.61892e-07
12.5 3.80871e-05 1.26953e-06
10 0.000239608 9.99786e-06
8.33333 0.000825795 3.26627e-05
7.14286 0.00222609 7.07521e-05
6.25 0.00416316 8.70007e-05
5 0.00993257 0.000233363
4 0.0204254 0.000363458
3.33333 0.0318789 0.000837718
2.5 0.0493727 0.00109558
2 0.069541 0.002532
1.66667 0.0890433 0.00193321
1.42857 0.105651 0.0021248
1.25 0.118604 0.00144261
1.11111 0.133646 0.00440561
1 0.150393 0.00222874
0.666667 0.200842 0.00147713
0.5 0.270291 0.00163832
