0 2.31983322e+01  1.35534221e+03  1.38040604e+03
0.006 2.29465485e+01  1.35513427e+03  1.37993546e+03
0.012 2.22019020e+01  1.35451878e+03  1.37854308e+03
0.018 2.09952471e+01  1.35351942e+03  1.37628419e+03
0.024 1.93749895e+01  1.35217305e+03  1.37324524e+03
0.03 1.74033807e+01  1.35052680e+03  1.36953718e+03
0.036 1.51520732e+01  1.34863459e+03  1.36528754e+03
0.042 1.26974811e+01  1.34655357e+03  1.36063219e+03
0.048 1.01164384e+01  1.34434091e+03  1.35570767e+03
0.054 7.48253031e+00  1.34205109e+03  1.35064481e+03
0.06 4.86332285e+00  1.33973407e+03  1.34556402e+03
0.066 2.31856521e+00  1.33743427e+03  1.34057235e+03
0.072 -1.00683767e-01  1.33519022e+03  1.33576224e+03
0.078 -2.35214776e+00  1.33303494e+03  1.33121170e+03
0.084 -4.40183872e+00  1.33099659e+03  1.32698536e+03
0.09 -6.22319116e+00  1.32909938e+03  1.32313624e+03
0.096 -7.73020414e+00  1.32740969e+03  1.31982152e+03
0.108 -1.00714925e+01  1.32450783e+03  1.31437240e+03
0.12 -1.12999078e+01  1.32245438e+03  1.31093771e+03
0.132 -1.14066012e+01  1.32134344e+03  1.30962333e+03
0.144 -1.04430758e+01  1.32121979e+03  1.31042029e+03
0.156 -8.53128663e+00  1.32205793e+03  1.31317479e+03
0.168 -5.87259992e+00  1.32374770e+03  1.31756639e+03
0.18 -2.74473833e+00  1.32609573e+03  1.32311435e+03
0.192 4.67735830e-01  1.32887599e+03  1.32920206e+03
0.216 5.92668321e+00  1.33434584e+03  1.34034195e+03
0.24 8.63983346e+00  1.33848580e+03  1.34740606e+03
0.264 8.19296053e+00  1.34038836e+03  1.34902392e+03
0.288 5.58266746e+00  1.34005519e+03  1.34615268e+03
0.312 2.26566582e+00  1.33804431e+03  1.34079625e+03
0.336 -5.76798974e-01  1.33524739e+03  1.33505252e+03
0.36 -2.29015917e+00  1.33260616e+03  1.33055587e+03
0.384 -2.52932211e+00  1.33094343e+03  1.32850407e+03
0.432 -1.39866450e+00  1.32967480e+03  1.32812320e+03
0.48 4.52874198e-02  1.33074598e+03  1.33060049e+03
0.528 7.00010028e-01  1.33266063e+03  1.33334502e+03
0.576 1.12569902e+00  1.33431417e+03  1.33564543e+03
0.624 9.98093434e-01  1.33459543e+03  1.33587151e+03
0.672 1.74007804e-01  1.33328209e+03  1.33360331e+03
0.72 -6.55287151e-01  1.33159306e+03  1.33090882e+03
0.768 -5.01038222e-01  1.33139102e+03  1.33084397e+03
0.864 4.20244322e-01  1.33283869e+03  1.33336575e+03
0.96 9.87117416e-02  1.33284399e+03  1.33305704e+03
1.056 -1.86734763e-01  1.33198061e+03  1.33182864e+03
1.152 1.23950983e-01  1.33241742e+03  1.33262323e+03
1.248 2.55391004e-02  1.33250886e+03  1.33262346e+03
1.344 -4.51164623e-02  1.33223428e+03  1.33225797e+03
1.44 2.77284591e-02  1.33228776e+03  1.33238533e+03
1.536 1.37753879e-02  1.33231361e+03  1.33239654e+03
1.728 1.89291993e-02  1.33227513e+03  1.33235003e+03
1.92 3.49160566e-02  1.33226934e+03  1.33236151e+03
2.112 5.89404950e-02  1.33225556e+03  1.33235996e+03
2.304 7.23363696e-02  1.33223266e+03  1.33233755e+03
2.496 8.94482202e-02  1.33222621e+03  1.33235007e+03
2.688 9.82496792e-02  1.33220567e+03  1.33232938e+03
2.88 1.05193069e-01  1.33220380e+03  1.33233061e+03
3.072 1.07734367e-01  1.33220281e+03  1.33232772e+03
3.456 9.87608296e-02  1.33220203e+03  1.33231787e+03
3.84 8.66600402e-02  1.33220645e+03  1.33231494e+03
4.224 7.46642291e-02  1.33220590e+03  1.33230064e+03
4.608 6.28604081e-02  1.33220785e+03  1.33229143e+03
4.992 5.36095631e-02  1.33220128e+03  1.33227820e+03
5.376 5.20246739e-02  1.33219229e+03  1.33226481e+03
5.76 5.15526792e-02  1.33218001e+03  1.33225081e+03
6.144 5.12519582e-02  1.33217385e+03  1.33224245e+03
6.912 5.26021907e-02  1.33216166e+03  1.33222883e+03
7.68 5.02374355e-02  1.33215656e+03  1.33222057e+03
8.448 4.82179134e-02  1.33214894e+03  1.33221154e+03
9.216 4.32560552e-02  1.33215000e+03  1.33220766e+03
9.984 4.11838597e-02  1.33213874e+03  1.33219385e+03
10.752 3.94370053e-02  1.33213094e+03  1.33218348e+03
11.52 3.56171241e-02  1.33212903e+03  1.33217852e+03
12.288 3.25869566e-02  1.33212302e+03  1.33216806e+03
13.824 3.13638621e-02  1.33211165e+03  1.33215199e+03
15.36 2.95767053e-02  1.33210623e+03  1.33214457e+03
16.896 2.70929030e-02  1.33210008e+03  1.33213523e+03
18.432 2.44704436e-02  1.33209372e+03  1.33212674e+03
19.968 2.29273312e-02  1.33208700e+03  1.33211671e+03
21.504 2.08777927e-02  1.33208515e+03  1.33211234e+03
23.04 2.07935803e-02  1.33207948e+03  1.33210728e+03
24.576 2.01252712e-02  1.33207125e+03  1.33209677e+03
27.648 1.81078210e-02  1.33206624e+03  1.33209123e+03
30.72 1.72007198e-02  1.33205850e+03  1.33208056e+03
33.792 1.58583914e-02  1.33204957e+03  1.33207205e+03
36.864 1.47025843e-02  1.33204591e+03  1.33206613e+03
39.936 1.34513982e-02  1.33203852e+03  1.33205736e+03
43.008 1.27295047e-02  1.33203622e+03  1.33205129e+03
46.08 1.25334776e-02  1.33202759e+03  1.33204495e+03
49.152 1.09282284e-02  1.33202395e+03  1.33203912e+03
55.296 1.04272430e-02  1.33201658e+03  1.33202985e+03
61.44 1.02142261e-02  1.33200991e+03  1.33202439e+03
67.584 8.65709608e-03  1.33200091e+03  1.33201307e+03
73.728 7.98127745e-03  1.33199981e+03  1.33201008e+03
79.872 7.21716549e-03  1.33199846e+03  1.33200808e+03
86.016 6.66356362e-03  1.33199742e+03  1.33200454e+03
92.16 5.97618690e-03  1.33199302e+03  1.33199968e+03
98.304 5.50540537e-03  1.33198881e+03  1.33199464e+03
110.592 5.48274704e-03  1.33198651e+03  1.33199272e+03
122.88 4.56378495e-03  1.33198472e+03  1.33198916e+03
135.168 4.42144329e-03  1.33198490e+03  1.33198892e+03
147.456 4.23063138e-03  1.33198383e+03  1.33198837e+03
159.744 3.25501190e-03  1.33197850e+03  1.33198220e+03
172.032 3.07133289e-03  1.33198460e+03  1.33198778e+03
184.32 3.33844714e-03  1.33198204e+03  1.33198609e+03
196.608 3.49545932e-03  1.33198259e+03  1.33198665e+03
221.184 2.83336168e-03  1.33198210e+03  1.33198649e+03
245.76 2.26007609e-03  1.33197631e+03  1.33197991e+03
270.336 1.54819961e-03  1.33197634e+03  1.33197877e+03
294.912 1.91076358e-03  1.33197381e+03  1.33197663e+03
319.488 1.32963861e-03  1.33197637e+03  1.33197819e+03
344.064 1.02417452e-03  1.33197997e+03  1.33198125e+03
368.64 9.74932923e-04  1.33198096e+03  1.33198157e+03
393.216 8.79376397e-04  1.33197815e+03  1.33197908e+03
442.368 7.54655929e-04  1.33197344e+03  1.33197390e+03
491.52 4.26114773e-04  1.33197723e+03  1.33197760e+03
540.672 6.43696210e-04  1.33198397e+03  1.33198483e+03
589.824 6.15198276e-04  1.33198616e+03  1.33198698e+03
638.976 6.44327263e-04  1.33198350e+03  1.33198422e+03
688.128 1.50771905e-04  1.33198119e+03  1.33198129e+03
737.28 1.56914342e-04  1.33198122e+03  1.33198157e+03
786.432 3.37756844e-04  1.33198209e+03  1.33198236e+03
884.736 1.42399254e-05  1.33198375e+03  1.33198348e+03
983.04 -7.10178574e-05  1.33198905e+03  1.33198919e+03
1081.34 -1.56810331e-04  1.33199069e+03  1.33199069e+03
1179.65 6.14364750e-04  1.33198765e+03  1.33198914e+03
1277.95 2.85599480e-04  1.33198178e+03  1.33198274e+03
1376.26 2.92834733e-04  1.33198399e+03  1.33198471e+03
1474.56 -4.85909449e-04  1.33197290e+03  1.33197224e+03
1572.86 -1.18257526e-04  1.33197269e+03  1.33197254e+03
1769.47 3.07946210e-04  1.33196253e+03  1.33196262e+03
1966.08 2.05724971e-04  1.33197198e+03  1.33197139e+03
2162.69 -1.68260976e-04  1.33198262e+03  1.33198217e+03
2359.3 6.74361265e-04  1.33198137e+03  1.33198260e+03
2555.9 -1.45933025e-05  1.33197063e+03  1.33197087e+03
2752.51 -1.52576682e-04  1.33197169e+03  1.33197159e+03
2949.12 2.54158543e-04  1.33197359e+03  1.33197379e+03
3145.73 -6.66596097e-05  1.33197851e+03  1.33197799e+03
3538.94 3.56372708e-05  1.33197614e+03  1.33197656e+03
3932.16 3.41677260e-04  1.33198126e+03  1.33198212e+03
4325.38 1.26144610e-05  1.33198137e+03  1.33198140e+03
4718.59 -2.27343347e-04  1.33199144e+03  1.33199165e+03
5111.81 2.64097659e-04  1.33198891e+03  1.33198921e+03
5505.02 1.43996335e-04  1.33199458e+03  1.33199442e+03
5898.24 -1.05448679e-04  1.33197507e+03  1.33197495e+03
6291.46 -1.05162553e-04  1.33197595e+03  1.33197575e+03
7077.89 -1.12499823e-04  1.33198520e+03  1.33198539e+03
7864.32 1.92059059e-04  1.33199283e+03  1.33199333e+03
8650.75 -7.66496679e-05  1.33199407e+03  1.33199353e+03
9437.18 7.91252801e-06  1.33199026e+03  1.33198989e+03
10223.6 1.72722956e-05  1.33197135e+03  1.33197095e+03
11010 1.77698179e-05  1.33196712e+03  1.33196722e+03
11796.5 3.73443800e-05  1.33197103e+03  1.33197107e+03
12582.9 -3.50024119e-05  1.33197656e+03  1.33197649e+03
14155.8 3.87417248e-06  1.33196837e+03  1.33196808e+03
15728.6 6.64083078e-05  1.33197564e+03  1.33197582e+03
17301.5 -8.80532561e-05  1.33199040e+03  1.33199031e+03
18874.4 5.01079802e-05  1.33196333e+03  1.33196335e+03
20447.2 1.20928436e-04  1.33196539e+03  1.33196549e+03
22020.1 -1.81425642e-05  1.33197755e+03  1.33197737e+03
23593 5.44982910e-05  1.33197348e+03  1.33197340e+03
25165.8 -4.12346166e-05  1.33197795e+03  1.33197794e+03
28311.6 6.43674356e-05  1.33196267e+03  1.33196275e+03
31457.3 8.44166208e-05  1.33193782e+03  1.33193789e+03
34603 3.25484145e-05  1.33190330e+03  1.33190345e+03
37748.7 -8.06036224e-06  1.33189846e+03  1.33189861e+03
40894.5 -4.08170309e-05  1.33195819e+03  1.33195821e+03
44040.2 1.97585410e-05  1.33195720e+03  1.33195733e+03
47185.9 1.18478198e-04  1.33198236e+03  1.33198262e+03
50331.6 1.14495391e-05  1.33197107e+03  1.33197099e+03
56623.1 9.16223935e-05  1.33191740e+03  1.33191753e+03
62914.6 7.95405673e-05  1.33193851e+03  1.33193865e+03
69206 3.92843905e-05  1.33185633e+03  1.33185635e+03
75497.5 5.16371197e-05  1.33185580e+03  1.33185575e+03
81788.9 1.01395657e-05  1.33182014e+03  1.33182017e+03
88080.4 5.03781076e-05  1.33184213e+03  1.33184218e+03
94371.8 7.65377417e-05  1.33184288e+03  1.33184299e+03
100663 9.79508833e-05  1.33195562e+03  1.33195582e+03
113246 -9.93150041e-05  1.33203886e+03  1.33203869e+03
125829 -2.67099258e-06  1.33204414e+03  1.33204404e+03
138412 -3.67949519e-05  1.33212010e+03  1.33212018e+03
150995 3.93176220e-05  1.33223094e+03  1.33223094e+03
163578 1.90546896e-05  1.33220839e+03  1.33220840e+03
176161 7.47137753e-06  1.33224741e+03  1.33224747e+03
188744 -8.31741404e-05  1.33222058e+03  1.33222070e+03
201327 1.64953201e-06  1.33185030e+03  1.33185025e+03
226492 1.45583607e-05  1.33158109e+03  1.33158092e+03
251658 3.39007501e-05  1.33186837e+03  1.33186826e+03
276824 -6.49193744e-05  1.33214559e+03  1.33214537e+03
301990 -8.60308580e-05  1.33262182e+03  1.33262151e+03
327156 8.92941892e-06  1.33244092e+03  1.33244076e+03
352322 -1.94408305e-04  1.33164881e+03  1.33164820e+03

